sep=,
DeviceTag:,Movella DOT,,,,,,,,,,,,,,,,,
FirmwareVersion:,3.0.0,,,,,,,,,,,,,,,,,
AppVersion:,2023.6.1,,,,,,,,,,,,,,,,,
SyncStatus:,Un-synced,,,,,,,,,,,,,,,,,
OutputRate:,60Hz,,,,,,,,,,,,,,,,,
FilterProfile:,General,,,,,,,,,,,,,,,,,
Measurement Mode:,Sensor fusion Mode - Extended (Euler),,,,,,,,,,,,,,,,,
StartTime:,2024-10-17 15:01:09.006 +0700,,,,,,,,,,,,,,,,,
 2024,,,,,,,,,,,,,,,,,,,

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
2186, 422572075, -0.5561778545379639, -0.8402461409568787, -0.7277820110321045, -0.0012281128, -9.985442E-4, 0.33915997, 0
2187, 422588742, -0.5555943846702576, -0.8399937152862549, -0.727206826210022, 0.014768045, 0.00271636, 0.32430553, 0
2188, 422605409, -0.5549284219741821, -0.8416798710823059, -0.7272254824638367, 0.007950915, 0.0028127045, 0.33399868, 0
2189, 422622076, -0.5559887886047363, -0.8402544260025024, -0.7261695265769958, 0.00462683, 0.008008718, 0.3571968, 0
2190, 422638743, -0.5570937395095825, -0.8394805192947388, -0.725745677947998, 0.0013836919, -0.0043729716, 0.32291508, 0
2191, 422655410, -0.5572845935821533, -0.8396384716033936, -0.7259460091590881, -0.0061288998, 0.0049740886, 0.33385086, 0
2192, 422672077, -0.557105541229248, -0.8395047783851624, -0.7253972887992859, 0.019390574, 0.013415834, 0.31664085, 0
2193, 422688744, -0.5570621490478516, -0.8398119807243347, -0.7246859073638916, 0.014862319, 0.010095965, 0.33590698, 0
2194, 422705411, -0.5568574070930481, -0.8397072553634644, -0.7250228524208069, 0.010399311, 0.002564654, 0.33902645, 0
2195, 422722078, -0.5579313039779663, -0.8404229283332825, -0.7243682742118835, 0.0061176545, 0.013481579, 0.33314037, 0
2196, 422738745, -0.5575159192085266, -0.8413625359535217, -0.7236954569816589, -0.0010180596, 0.006760244, 0.33430195, 0
2197, 422755412, -0.557364284992218, -0.8411322832107544, -0.7234343886375427, 0.026574245, 0.010523786, 0.33520222, 0
2198, 422772079, -0.5563139915466309, -0.8426743745803833, -0.7247375845909119, -0.0053428607, 0.0023814398, 0.3263569, 0
2199, 422788746, -0.5561593174934387, -0.84293532371521, -0.724681556224823, 0.0068407957, 0.008678198, 0.3432951, 0
2200, 422805413, -0.555743396282196, -0.8444238305091858, -0.7247498631477356, -0.0018676743, -5.0409505E-4, 0.34044743, 0
2201, 422822080, -0.5539982914924622, -0.8451967239379883, -0.7249230146408081, 0.006276705, 0.01935857, 0.33718777, 0
2202, 422838747, -0.5545331835746765, -0.845793604850769, -0.7252823710441589, 0.0025686529, 0.014333942, 0.31549644, 0
2203, 422855414, -0.5547229647636414, -0.8463095426559448, -0.7253612279891968, 0.017966656, 0.02067973, 0.32911205, 0
2204, 422872081, -0.5541386008262634, -0.8459476232528687, -0.7249801158905029, 0.009069283, 0.0059553944, 0.34650993, 0
2205, 422888748, -0.5537375807762146, -0.8463296294212341, -0.7253043055534363, 0.0026946443, -0.0030553802, 0.3482666, 0
2206, 422905415, -0.5531132221221924, -0.845294713973999, -0.7260065078735352, 0.009148029, 0.0076466333, 0.32760334, 0
2207, 422922082, -0.5532477498054504, -0.8470862507820129, -0.7262150645256042, -0.0014486643, -0.009061854, 0.3199873, 0
2208, 422938749, -0.5538917779922485, -0.8479107022285461, -0.7250703573226929, -9.4190455E-4, 0.018227171, 0.34957886, 0
2209, 422955416, -0.5535560846328735, -0.8466566801071167, -0.7247228622436523, -0.0035616022, -0.0048743635, 0.33433056, 0
2210, 422972083, -0.5531831979751587, -0.8466222286224365, -0.7251473069190979, -0.018416695, 0.012714392, 0.33659935, 0
2211, 422988750, -0.5527518391609192, -0.8469130992889404, -0.7262169122695923, 0.0018571343, 0.005693392, 0.33659267, 0
2212, 423005417, -0.5516855120658875, -0.8466343283653259, -0.7261134386062622, -2.0534554E-4, 3.9849218E-4, 0.31827068, 0
2213, 423022084, -0.5523014664649963, -0.8464248180389404, -0.7260388731956482, 0.025595656, 0.014519154, 0.32278442, 0
2214, 423038751, -0.5521198511123657, -0.8455876708030701, -0.7254947423934937, 0.002837078, 0.009384237, 0.3351345, 0
2215, 423055418, -0.5520920157432556, -0.844527542591095, -0.7250779271125793, 0.005844675, 0.008949281, 0.325902, 0
2216, 423072085, -0.5521228313446045, -0.8436970710754395, -0.7265710830688477, -0.0039290017, 0.016998831, 0.3248024, 0
2217, 423088752, -0.5522457361221313, -0.8422579765319824, -0.7276492118835449, 0.0010773045, 0.0054754177, 0.34094906, 0
2218, 423105419, -0.5513342022895813, -0.8420267701148987, -0.7274368405342102, 0.0125598, 0.010143294, 0.32657242, 0
2219, 423122086, -0.5511994957923889, -0.8429065346717834, -0.7282306551933289, 0.0012782497, 0.017286414, 0.34840107, 0
2220, 423138753, -0.5505988001823425, -0.8430302739143372, -0.7284225225448608, 0.015455935, 0.012598011, 0.32194805, 0
2221, 423155420, -0.550998330116272, -0.8440234065055847, -0.7292161583900452, 0.023143928, 0.00687639, 0.3292513, 0
2222, 423172087, -0.5519670844078064, -0.8439501523971558, -0.7301815748214722, 3.2313686E-4, 0.0036335662, 0.35437202, 0
2223, 423188754, -0.5512419939041138, -0.8443063497543335, -0.7306519746780396, 0.0015529471, 0.0029484502, 0.33721924, 0
2224, 423205421, -0.5514619946479797, -0.8444883823394775, -0.7311781644821167, 0.0057854583, -0.0061742207, 0.3392954, 0
2225, 423222088, -0.5517579317092896, -0.8458201885223389, -0.7324686050415039, -0.006716222, -0.0063719456, 0.32285118, 0
2226, 423238755, -0.5521160960197449, -0.8459393978118896, -0.7321184277534485, -0.00155755, 0.01977659, 0.30865574, 0
2227, 423255422, -0.5527448654174805, -0.8462371230125427, -0.7311340570449829, -0.013139823, -0.0061627096, 0.3276682, 0
2228, 423272089, -0.5530288219451904, -0.8462860584259033, -0.7316780090332031, -0.0060919994, -0.0013591264, 0.32890415, 0
2229, 423288756, -0.5527336001396179, -0.8470091819763184, -0.731300413608551, 0.0043576504, -0.0022635716, 0.35142326, 0
2230, 423305423, -0.5526343584060669, -0.8471426367759705, -0.7312619090080261, -0.0017759571, 0.018636553, 0.33992195, 0
2231, 423322090, -0.5515511631965637, -0.847109854221344, -0.7305938601493835, 0.0067670923, 0.0068259356, 0.3457079, 0
2232, 423338757, -0.5518919825553894, -0.8482868671417236, -0.7309741377830505, -0.0034294361, 0.012442642, 0.3227949, 0
2233, 423355424, -0.5514088869094849, -0.8483589291572571, -0.7319796681404114, -1.4026137E-4, 0.007393379, 0.31027126, 0
2234, 423372091, -0.5515512824058533, -0.8499727845191956, -0.7313447594642639, -0.0038090448, 0.00802672, 0.33133507, 0
2235, 423388758, -0.5511995553970337, -0.849001407623291, -0.73143470287323, 0.0029885708, 0.017716782, 0.3483305, 0
2236, 423405425, -0.5515438914299011, -0.8501156568527222, -0.7319110631942749, 0.006907256, 0.004419948, 0.3457117, 0
2237, 423422092, -0.5519368648529053, -0.8498963713645935, -0.7323564887046814, -0.008157294, 0.0051018577, 0.33167362, 0
2238, 423438759, -0.5509564876556396, -0.8500548601150513, -0.7319872975349426, 0.0061731553, 0.0073085106, 0.34697628, 0
2239, 423455426, -0.5496571660041809, -0.8502482175827026, -0.7318583130836487, -0.0053542037, 0.010512771, 0.32535744, 0
2240, 423472093, -0.5489855408668518, -0.8505712151527405, -0.7318179607391357, -0.007426358, -0.0034777708, 0.32580566, 0
2241, 423488760, -0.5490912795066833, -0.8506971597671509, -0.7304658889770508, -8.3243905E-4, 0.00318346, 0.32707024, 0
2242, 423505427, -0.5491095185279846, -0.8514376878738403, -0.731356143951416, -2.9088813E-4, 0.010202801, 0.3488264, 0
2243, 423522094, -0.5482566356658936, -0.8525213599205017, -0.7307187914848328, 0.013944219, 0.010275791, 0.33868694, 0
2244, 423538761, -0.5487098693847656, -0.8519750833511353, -0.7302427291870117, 0.0037843399, -0.0064787082, 0.3006544, 0
2245, 423555428, -0.5481657385826111, -0.8535339832305908, -0.7298982739448547, 0.008703119, 0.010661973, 0.31584263, 0
2246, 423572095, -0.5477364659309387, -0.8533173203468323, -0.729801595211029, 0.0031763217, 0.0061790333, 0.34225178, 0
2247, 423588762, -0.5468207001686096, -0.8545650243759155, -0.7297966480255127, -3.553367E-4, 0.010688969, 0.33195496, 0
2248, 423605429, -0.5467725396156311, -0.856578528881073, -0.7294686436653137, 0.0041815923, 0.005870442, 0.3441124, 0
2249, 423622096, -0.5466326475143433, -0.855451226234436, -0.7295894026756287, 0.0075909053, 0.0050358586, 0.32212162, 0
2250, 423638763, -0.5473669767379761, -0.8561123013496399, -0.7296865582466125, 0.001159236, 0.008269581, 0.32244015, 0
2251, 423655430, -0.5481480956077576, -0.8552745580673218, -0.7313283085823059, 0.00214636, 0.009794719, 0.30397797, 0
2252, 423672097, -0.5477392077445984, -0.8551757335662842, -0.732015073299408, -0.0059355334, 0.014928971, 0.34165668, 0
2253, 423688764, -0.5471387505531311, -0.8547269105911255, -0.7323307394981384, 0.0025298733, -0.006548556, 0.33602238, 0
2254, 423705431, -0.547116219997406, -0.8531238436698914, -0.7311251163482666, 0.008683534, 0.0010368451, 0.32805252, 0
2255, 423722098, -0.5474621057510376, -0.8530895113945007, -0.7307358980178833, 0.0016947241, 0.0017139951, 0.3097515, 0
2256, 423738765, -0.5484333634376526, -0.8539153337478638, -0.729683518409729, 0.0042666737, 0.002712424, 0.32636452, 0
2257, 423755432, -0.5496920347213745, -0.8551417589187622, -0.7302894592285156, 0.01930019, 0.007291677, 0.33320045, 0
2258, 423772099, -0.5489998459815979, -0.8551051020622253, -0.7308040857315063, -1.868708E-4, 1.683786E-4, 0.32313442, 0
2259, 423788766, -0.547357976436615, -0.8556528091430664, -0.7308053970336914, -0.0046834834, -6.99166E-4, 0.32406044, 0
2260, 423805433, -0.5476189851760864, -0.8561460971832275, -0.7324406504631042, -0.016739445, 5.803933E-4, 0.31899357, 0
2261, 423822100, -0.5476879477500916, -0.8556329607963562, -0.7317716479301453, -0.003998109, 0.0013521521, 0.3088274, 0
2262, 423838767, -0.5475939512252808, -0.8552727699279785, -0.7323336601257324, -0.006788696, 0.012617509, 0.34367847, 0
2263, 423855434, -0.5479256510734558, -0.8571665287017822, -0.7317627668380737, -1.7663112E-4, 5.519059E-4, 0.32840538, 0
2264, 423872101, -0.5481277704238892, -0.8562449812889099, -0.7312994599342346, -0.00237669, -0.00305523, 0.32207966, 0
2265, 423888768, -0.5482161641120911, -0.8563753366470337, -0.7308676838874817, -0.015470568, -0.0041966024, 0.3376503, 0
2266, 423905435, -0.5473946928977966, -0.8558491468429565, -0.7301660180091858, 0.0048543313, 3.0978894E-4, 0.32601833, 0
2267, 423922102, -0.5474228858947754, -0.8570162653923035, -0.7293671369552612, 0.0020766938, 0.0039109075, 0.35125446, 0
2268, 423938769, -0.547274112701416, -0.857999861240387, -0.728198230266571, -0.014362747, 0.005343699, 0.33555126, 0
2269, 423955436, -0.5473343133926392, -0.8584473729133606, -0.7282195687294006, -0.008591803, 0.016117131, 0.31883907, 0
2270, 423972103, -0.5479261875152588, -0.8590720295906067, -0.7280799746513367, 0.00777237, 0.015472608, 0.32880783, 0
2271, 423988770, -0.5475395321846008, -0.8586017489433289, -0.7274302244186401, 0.013076025, -0.0031904867, 0.34141827, 0
2272, 424005437, -0.5470407605171204, -0.8581976890563965, -0.7269290089607239, -0.0012014869, 0.012361052, 0.32044983, 0
2273, 424022104, -0.5486234426498413, -0.8577839732170105, -0.7263691425323486, -0.011091349, 0.004311879, 0.31697083, 0
2274, 424038771, -0.5485968589782715, -0.8578592538833618, -0.7262728810310364, -0.0051071662, 0.012211229, 0.349761, 0
2275, 424055438, -0.5491461157798767, -0.8598878979682922, -0.7272545099258423, 0.0042513493, -2.5806666E-4, 0.30888844, 0
2276, 424072105, -0.5487843751907349, -0.8597396016120911, -0.7268679738044739, 0.010641417, 0.009141997, 0.32382202, 0
2277, 424088772, -0.5484679937362671, -0.8606186509132385, -0.7258695960044861, -0.0037377723, -0.005934873, 0.3178196, 0
2278, 424105439, -0.5481734871864319, -0.8590575456619263, -0.726069450378418, 0.0042143995, 0.005080652, 0.32193375, 0
2279, 424122106, -0.54885333776474, -0.858590841293335, -0.7262682914733887, 0.0011021075, 0.012569754, 0.32501507, 0
2280, 424138773, -0.5524406433105469, -0.8479463458061218, -0.7233679294586182, 0.0010561756, 0.008686314, 0.32748985, 0
2281, 424155440, -0.5516366362571716, -0.847817599773407, -0.7219579815864563, 0.0059215287, 0.0073857307, 0.32640648, 0
2282, 424172107, -0.5510976910591125, -0.8479592204093933, -0.721754789352417, 0.007525709, 0.011877625, 0.34249687, 0
2283, 424188774, -0.5495233535766602, -0.846777617931366, -0.7219809889793396, 5.612969E-5, 0.0067970953, 0.3334217, 0
2284, 424205441, -0.5495803952217102, -0.8463978171348572, -0.7214887142181396, 0.0056659975, 0.003964044, 0.3762617, 0
2285, 424222108, -0.5499649047851562, -0.8474385142326355, -0.7222833037376404, 0.007912841, 0.005098774, 0.34283733, 0
2286, 424238775, -0.5487186312675476, -0.8472722172737122, -0.7221344709396362, 0.0050222664, 0.0076916255, 0.3378687, 0
2287, 424255442, -0.548759400844574, -0.8473147749900818, -0.7213316559791565, 0.011253311, 0.008083496, 0.32011318, 0
2288, 424272109, -0.54816073179245, -0.8468142747879028, -0.720470130443573, -5.1444303E-4, 0.010339405, 0.32152748, 0
2289, 424288776, -0.5474672317504883, -0.8483068346977234, -0.7205442786216736, 0.006109154, 0.0076848296, 0.3260126, 0
2290, 424305443, -0.5455707311630249, -0.8493767976760864, -0.7200056314468384, 0.009486128, 0.0120992875, 0.35054684, 0
2291, 424322110, -0.5451195240020752, -0.8477758169174194, -0.7195721864700317, -0.0047656246, 0.013790072, 0.33783627, 0
2292, 424338777, -0.5441454648971558, -0.8471763134002686, -0.7183826565742493, 0.0065858513, 0.0026180912, 0.3449812, 0
2293, 424355444, -0.5434190034866333, -0.847169041633606, -0.7174700498580933, 0.005602115, -0.0045564338, 0.33248615, 0
2294, 424372111, -0.5438321232795715, -0.8469963669776917, -0.7164192795753479, 0.006887894, -0.003638508, 0.33857727, 0
2295, 424388778, -0.5440906882286072, -0.846770703792572, -0.716600239276886, 0.015382071, -0.0060371864, 0.34305286, 0
2296, 424405445, -0.5448996424674988, -0.8460485935211182, -0.7163663506507874, 0.0026019632, 0.0023694783, 0.32475662, 0
2297, 424422112, -0.5450378656387329, -0.8449423313140869, -0.7174333930015564, 0.008781545, 0.0019236607, 0.33459663, 0
2298, 424438779, -0.5448768138885498, -0.8448342084884644, -0.7183020710945129, -0.0044816164, 0.0050672484, 0.31735897, 0
2299, 424455446, -0.5447730422019958, -0.8441388607025146, -0.7189202308654785, 0.010428136, 0.005782406, 0.32329082, 0
2300, 424472113, -0.5456846356391907, -0.8449788689613342, -0.7186942100524902, 0.002371682, -0.014201842, 0.33802032, 0
2301, 424488780, -0.5445873141288757, -0.8445713520050049, -0.7179103493690491, 5.62624E-4, 0.027195154, 0.32060528, 0
2302, 424505447, -0.5445349216461182, -0.8444020748138428, -0.7167927026748657, 8.328302E-4, 0.012771635, 0.3381195, 0
2303, 424522114, -0.5444794297218323, -0.8462997078895569, -0.7165916562080383, 0.002064156, 0.014350778, 0.32926464, 0
2304, 424538781, -0.5446146726608276, -0.8470189571380615, -0.715732753276825, -0.0067853155, 0.002890459, 0.351573, 0
2305, 424555448, -0.5450136661529541, -0.847682535648346, -0.7161750197410583, 0.004517553, 0.0022960159, 0.35647202, 0
2306, 424572115, -0.544593870639801, -0.8492634892463684, -0.7171926498413086, -0.0040428187, 0.0028158687, 0.34757042, 0
2307, 424588782, -0.545150101184845, -0.8518057465553284, -0.7168437242507935, 0.0010714512, 0.009628191, 0.33686066, 0
2308, 424605449, -0.5446166396141052, -0.8525537252426147, -0.7171597480773926, -0.0079164235, 0.0066559087, 0.36267948, 0
2309, 424622116, -0.5457207560539246, -0.8534755706787109, -0.7169405817985535, 9.392643E-4, -0.0034996227, 0.34214783, 0
2310, 424638783, -0.5464879274368286, -0.852705717086792, -0.718055784702301, 0.0014746966, 0.012774408, 0.34037113, 0
2311, 424655450, -0.5464624166488647, -0.8516180515289307, -0.7174299955368042, 0.0033692622, 0.0072972546, 0.32361412, 0
2312, 424672117, -0.546316385269165, -0.8511404395103455, -0.7174780964851379, -0.0049688607, 0.005382031, 0.34171486, 0
2313, 424688784, -0.5474193096160889, -0.8511717319488525, -0.7169803977012634, -1.4811924E-4, 0.014348833, 0.3215742, 0
2314, 424705451, -0.548803448677063, -0.851079523563385, -0.7167413830757141, 0.005222059, 0.0058844257, 0.3320217, 0
2315, 424722118, -0.5486060976982117, -0.8502254486083984, -0.7164421081542969, 0.0012029817, 0.0106750345, 0.32815552, 0
2316, 424738785, -0.5491169691085815, -0.8492660522460938, -0.7171202898025513, -0.0021211659, 0.008815155, 0.34647942, 0
2317, 424755452, -0.5483224391937256, -0.8492252826690674, -0.716398298740387, 0.014434509, 0.0032578271, 0.32349205, 0
2318, 424772119, -0.5475226044654846, -0.8495214581489563, -0.7154774069786072, 0.011739536, 0.005316088, 0.3284378, 0
2319, 424788786, -0.5470276474952698, -0.8513588905334473, -0.7152008414268494, 0.0029427786, 0.004965522, 0.3346157, 0
2320, 424805453, -0.547857403755188, -0.8524824380874634, -0.7148391008377075, -0.0021044863, 0.0033043528, 0.33994675, 0
2321, 424822120, -0.548116147518158, -0.8525953888893127, -0.7148146033287048, 0.0056706565, 0.011787089, 0.3489275, 0
2322, 424838787, -0.548573911190033, -0.8509303331375122, -0.713007926940918, 0.003400959, 0.021548199, 0.3486452, 0
2323, 424855454, -0.549030601978302, -0.8517022132873535, -0.7135577201843262, 0.0035503847, -0.002880387, 0.32689476, 0
2324, 424872121, -0.5482985377311707, -0.8521122932434082, -0.713392972946167, 0.0060053742, 0.018428095, 0.33502483, 0
2325, 424888788, -0.5476015210151672, -0.8519362211227417, -0.7137537002563477, -0.0010805455, 0.003676184, 0.33270264, 0
2326, 424905455, -0.5479258894920349, -0.8529161214828491, -0.714245080947876, -0.0042911414, 0.0076872846, 0.32695866, 0
2327, 424922122, -0.5484253764152527, -0.8532470464706421, -0.7132024765014648, 0.006997066, 1.2538728E-4, 0.31817436, 0
2328, 424938789, -0.5486249923706055, -0.8538286685943604, -0.7126777172088623, 0.0095900325, 0.0026999945, 0.34813118, 0
2329, 424955456, -0.5497176647186279, -0.8534560799598694, -0.7135069966316223, -0.0034793145, 0.0066420264, 0.34824753, 0
2330, 424972123, -0.549099326133728, -0.8537768721580505, -0.7128238677978516, 0.005490638, -0.0027941912, 0.34941292, 0
2331, 424988790, -0.5483909845352173, -0.8526235818862915, -0.7131819725036621, -0.0062904437, 0.0077392757, 0.34091854, 0
2332, 425005457, -0.5487815141677856, -0.8545272946357727, -0.7134597897529602, -7.635831E-4, 0.0037613702, 0.34479237, 0
2333, 425022124, -0.548938512802124, -0.8535444736480713, -0.7133065462112427, 0.002600252, 0.006633023, 0.3393345, 0
2334, 425038791, -0.5496367812156677, -0.8539397716522217, -0.7116269469261169, 0.0027899027, 0.0055894163, 0.33115196, 0
2335, 425055458, -0.551254391670227, -0.8541508913040161, -0.7115297317504883, 0.0107466495, 0.012117402, 0.3440342, 0
2336, 425072125, -0.5509675145149231, -0.8526859283447266, -0.7115996479988098, 0.01441588, 0.008484608, 0.33660412, 0
2337, 425088792, -0.5504435896873474, -0.8537387847900391, -0.7103276252746582, -0.0027574096, -0.0015350137, 0.34570217, 0
2338, 425105459, -0.5509530901908875, -0.8536412119865417, -0.7100483179092407, -1.8942024E-4, -0.0020625985, 0.32988453, 0
2339, 425122126, -0.5507828593254089, -0.85209059715271, -0.7099389433860779, -0.003003602, -0.0023475077, 0.34152794, 0
2340, 425138793, -0.5512657761573792, -0.8537788987159729, -0.7107006311416626, -0.0039699324, 0.0144221, 0.31756687, 0
2341, 425155460, -0.5524070262908936, -0.853825569152832, -0.7113149166107178, -0.0060400534, 0.0049595954, 0.31766796, 0
2342, 425172127, -0.5525988340377808, -0.8542091846466064, -0.7112489342689514, 0.009204131, 0.002316778, 0.32478428, 0
2343, 425188794, -0.5523870587348938, -0.8547685742378235, -0.7128137350082397, -0.0011410406, 0.0048890244, 0.3620186, 0
2344, 425205461, -0.5515851378440857, -0.8557217121124268, -0.7133119106292725, 0.0060408567, 0.01219808, 0.32723713, 0
2345, 425222128, -0.5519896149635315, -0.8567596077919006, -0.7122201323509216, 0.002160574, 0.008911088, 0.3313532, 0
2346, 425238795, -0.5521339178085327, -0.8586390614509583, -0.711961567401886, -5.011789E-4, 0.0045525013, 0.34989738, 0
2347, 425255462, -0.5528942942619324, -0.8577004075050354, -0.7108518481254578, -2.8886256E-4, 0.011156164, 0.3328085, 0
2348, 425272129, -0.5532185435295105, -0.858050525188446, -0.710146963596344, 0.0017322534, 0.008963935, 0.31484604, 0
2349, 425288796, -0.5545607805252075, -0.8586264252662659, -0.7095101475715637, 7.373134E-5, 0.013458776, 0.32627964, 0
2350, 425305463, -0.5547270178794861, -0.8582397699356079, -0.7104677557945251, 0.0045284005, 0.009659695, 0.32962513, 0
2351, 425322130, -0.5548495650291443, -0.8604625463485718, -0.7094269394874573, -3.543379E-5, 0.011672954, 0.35349178, 0
2352, 425338797, -0.5540574789047241, -0.8612829446792603, -0.7086648941040039, -0.0026458835, 0.01521591, 0.3174324, 0
2353, 425355464, -0.5531924962997437, -0.8598156571388245, -0.7076684236526489, 2.0507314E-5, -0.008213636, 0.33625412, 0
2354, 425372131, -0.5533077120780945, -0.8594613075256348, -0.7079809308052063, 0.0048574395, 0.014205544, 0.32693672, 0
2355, 425388798, -0.5533942580223083, -0.8593237400054932, -0.7071644067764282, 0.006047185, 0.022339674, 0.32571602, 0
2356, 425405465, -0.5546385049819946, -0.8601956367492676, -0.7077620029449463, 0.0016828709, -0.0035208983, 0.3435154, 0
2357, 425422132, -0.5549532771110535, -0.8595802187919617, -0.7086049318313599, -0.001381771, -0.0070552216, 0.32597446, 0
2358, 425438799, -0.5545319318771362, -0.8590535521507263, -0.7078191041946411, -0.007329339, 7.8151654E-4, 0.3513279, 0
2359, 425455466, -0.5555302500724792, -0.8591663837432861, -0.707673966884613, -0.01036732, -0.008679892, 0.34244442, 0
2360, 425472133, -0.5553985238075256, -0.8595183491706848, -0.7066870331764221, -0.0116019705, 0.0016613334, 0.33417034, 0
2361, 425488800, -0.5559694766998291, -0.8593189120292664, -0.7066263556480408, 0.0024251156, 0.010408296, 0.31538105, 0
2362, 425505467, -0.5558212995529175, -0.8587654829025269, -0.7063091993331909, -0.0052933246, 0.011821593, 0.3157606, 0
2363, 425522134, -0.5558644533157349, -0.8587673306465149, -0.7066046595573425, -0.012626861, 0.0058021415, 0.3333664, 0
2364, 425538801, -0.5550004243850708, -0.8586984276771545, -0.7054092884063721, 0.010081391, 0.020935422, 0.3179531, 0
2365, 425555468, -0.5547548532485962, -0.8594963550567627, -0.705920398235321, 0.0101288315, 0.0053411145, 0.33338165, 0
2366, 425572135, -0.5558576583862305, -0.8595144152641296, -0.7082030177116394, -4.414241E-4, 0.004639602, 0.31646347, 0
2367, 425588802, -0.5563839077949524, -0.8590748310089111, -0.7073176503181458, 0.0031762868, 0.003363161, 0.3077135, 0
2368, 425605469, -0.5560364127159119, -0.8587348461151123, -0.7073459029197693, 0.0016389646, 0.013365921, 0.3380232, 0
2369, 425622136, -0.5548349618911743, -0.8575352430343628, -0.7072256207466125, -0.0026000424, 0.0030651065, 0.32785416, 0
2370, 425638803, -0.5551936626434326, -0.8577798008918762, -0.7066144347190857, 0.0049348795, 0.0057253926, 0.33286953, 0
2371, 425655470, -0.5554959177970886, -0.8569575548171997, -0.7077267169952393, -0.001714505, 0.006477521, 0.30861664, 0
2372, 425672137, -0.555354654788971, -0.8578307628631592, -0.70760178565979, -0.0075183404, 0.00811806, 0.32648563, 0
2373, 425688804, -0.5546413064002991, -0.8582637310028076, -0.7083374857902527, -0.0029798746, 0.0069561247, 0.33533, 0
2374, 425705471, -0.55487060546875, -0.8580789566040039, -0.7082908153533936, -0.007800742, 0.0019520818, 0.35542488, 0
2375, 425722138, -0.5543435215950012, -0.8590705394744873, -0.708267092704773, -0.012200468, 0.008433349, 0.34743786, 0
2376, 425738805, -0.5548785924911499, -0.8584307432174683, -0.7081213593482971, -0.014461798, 0.007249426, 0.34529114, 0
2377, 425755472, -0.5545648336410522, -0.857520341873169, -0.7081594467163086, 0.009350916, -0.010039448, 0.32606792, 0
2378, 425772139, -0.5546326041221619, -0.8567091226577759, -0.7079420685768127, -0.0024218257, 0.020066347, 0.3299961, 0
2379, 425788806, -0.5542617440223694, -0.8573679327964783, -0.7097658514976501, -0.015295879, -0.012880852, 0.32369328, 0
2380, 425805473, -0.5539762377738953, -0.8587112426757812, -0.7102075815200806, 3.650805E-4, 0.010418564, 0.3353033, 0
2381, 425822140, -0.5548207759857178, -0.8591639995574951, -0.710655152797699, -0.010687412, 0.016695527, 0.34392643, 0
2382, 425838807, -0.5550792813301086, -0.8581439852714539, -0.7119576930999756, 0.004196239, 0.0024720323, 0.33566284, 0
2383, 425855474, -0.5554237365722656, -0.8578734993934631, -0.7132988572120667, -0.0014841818, 0.012362571, 0.31703758, 0
2384, 425872141, -0.5558668375015259, -0.8582156896591187, -0.7131444215774536, 2.4779205E-4, 0.007993965, 0.33756924, 0
2385, 425888808, -0.5569356679916382, -0.8579996824264526, -0.7132387161254883, 0.009271443, 0.003879228, 0.3373375, 0
2386, 425905475, -0.5567874908447266, -0.8590545058250427, -0.7141098976135254, 7.8411837E-4, 0.0040660463, 0.332345, 0
2387, 425922142, -0.5580877065658569, -0.8595607280731201, -0.7137940526008606, 0.009275285, 0.011053991, 0.30069733, 0
2388, 425938809, -0.5577480792999268, -0.8591538667678833, -0.7125905752182007, -0.009504141, 0.012432307, 0.3190775, 0
2389, 425955476, -0.5580072999000549, -0.8586321473121643, -0.7118473649024963, -0.0066326424, 0.023997126, 0.32179832, 0
2390, 425972143, -0.5584169030189514, -0.8585706353187561, -0.7113795280456543, -0.005099001, 0.007835013, 0.32796, 0
2391, 425988810, -0.5610038042068481, -0.8579307198524475, -0.7098828554153442, 0.013302171, -0.009427741, 0.32643986, 0
2392, 426005477, -0.5616182088851929, -0.8575133681297302, -0.7096641063690186, 0.0058601955, 0.012190278, 0.33411598, 0
2393, 426022144, -0.5603151917457581, -0.8582692742347717, -0.7093241214752197, -0.0017155807, 0.01571778, 0.31999016, 0
2394, 426038811, -0.5611833333969116, -0.8580901026725769, -0.7097710967063904, -0.004254702, 0.021980964, 0.31693935, 0
2395, 426055478, -0.5604700446128845, -0.8577974438667297, -0.7101811170578003, -0.0018554439, -9.389535E-4, 0.31377125, 0
2396, 426072145, -0.5599095821380615, -0.8580470085144043, -0.7102481722831726, -0.0047329566, 0.016845994, 0.3385048, 0
2397, 426088812, -0.5602524876594543, -0.8577702641487122, -0.7101491093635559, -0.00384802, 0.008966013, 0.33104897, 0
2398, 426105479, -0.5608850717544556, -0.8583044409751892, -0.7108528017997742, -0.0054599117, 0.021084052, 0.31660748, 0
2399, 426122146, -0.5606544017791748, -0.8577934503555298, -0.7106385827064514, 0.0021670908, -0.0073920065, 0.34321976, 0
2400, 426138813, -0.5554876923561096, -0.852181077003479, -0.7179880142211914, -0.005851185, -0.005933417, 0.34009552, 0
2401, 426155480, -0.5546377897262573, -0.853590726852417, -0.7179288268089294, -3.8804644E-4, 0.004959805, 0.32102394, 0
